page,n_events_mean,n_events_std,duration_s_mean,duration_s_std,event_density_mean,event_density_std,first_interact_ms_mean,first_interact_ms_std,n_clicks_mean,n_clicks_std,n_keydowns_mean,n_keydowns_std,n_mousemoves_mean,n_mousemoves_std,n_scrolls_mean,n_scrolls_std,n_app_events_mean,n_app_events_std,mouse_traj_px_mean,mouse_traj_px_std,click_hold_mean_ms_mean,click_hold_mean_ms_std,focus_react_mean_ms_mean,focus_react_mean_ms_std,scroll_depth_px_mean,scroll_depth_px_std,iei_mean_ms_mean,iei_mean_ms_std
S1-subscribe-v1,76.3,107.04853878111747,38.77192668457031,54.345815965667455,291.3931322927457,558.1039577438909,12916.160034179688,8178.7920349483675,1.6333333333333333,1.1885468767200225,9.1,10.924032348845397,23.133333333333333,68.95062367917441,0.0,0.0,11.233333333333333,10.794900882243954,877.6274639524986,670.4446334843598,2.0594252434329707,4.292123438009201,706.3543648097826,272.91273251951174,0.0,0.0,564.5121439302436,1148.776290980948
S2-subscribe-v2,79.0,78.27008941193132,63.784840006510414,60.17724112957071,326.08855002655713,699.2579374742141,29159.69333496094,22890.03812703452,1.8,1.1861267013789623,8.366666666666667,6.4352656260764345,26.2,66.50766095358671,0.0,0.0,10.966666666666667,8.273277853232152,885.7755751100063,690.1998444148425,1.192736307779948,2.5399256454325227,619.4431818181819,188.87295107364804,0.0,0.0,759.7930063915683,796.8919916461457
S3-subscribe-v3,84.53333333333333,95.66382710351887,60.790329996744795,57.386861937467344,179.36378663307704,495.80815952161936,26037.689990234376,12160.79451388765,1.7333333333333334,1.2298957997167563,7.7,6.75252187883445,35.2,83.08342297001124,0.0,0.0,10.066666666666666,8.72544172711808,729.5116975521846,653.4905011008758,0.586104498969184,0.16456880682263944,669.3999938964844,207.1093459891108,0.0,0.0,1039.9185324846956,1369.9026490915346
S4-scroll-gate,90.25925925925925,108.38059455619018,112.4307777596933,58.36785793850439,51.354462090100505,262.27026794751083,35736.49996383102,8511.423823138162,3.037037037037037,1.0912759462588695,0.0,0.0,58.629629629629626,106.65730461051706,4.37037037037037,2.15099526423947,9.333333333333334,3.6055512754639896,1296.4507822435407,853.8168509535095,0.8649406237479967,2.214992780154011,,,0.4444444444444444,2.3094010767585034,2176.5871431881596,1722.857433508546
S5-hover-reveal,80.77777777777777,107.64018885346796,49.30076301179109,13.450213019399131,1.4085925857095989,1.6309425486269467,31241.17409939236,3781.422093895514,1.0,0.0,0.0,0.0,63.22222222222222,106.46029716187567,0.0,0.0,4.592592592592593,1.4212469946997324,941.6552312499648,478.6825345640556,0.8240695529513888,2.3860329353402707,,,0.0,0.0,1556.6784898448404,941.6432269271023
S6-dom-mismatch,66.66666666666667,103.28712780027706,44.52454444263599,12.910391719002716,112.33609099323122,577.1078218590156,30077.648139105902,7103.171141750343,1.8888888888888888,0.42365927286816163,0.0,0.0,52.22222222222222,100.79733411208137,0.0,0.0,3.037037037037037,2.4570382652773306,1049.021097633105,620.9282866206246,0.8173123873197116,2.2666493840457957,,,0.0,0.0,1945.483722307286,1389.3649143717748
