page,n_events_mean,n_events_std,duration_s_mean,duration_s_std,event_density_mean,event_density_std,first_interact_ms_mean,first_interact_ms_std,n_clicks_mean,n_clicks_std,n_keydowns_mean,n_keydowns_std,n_mousemoves_mean,n_mousemoves_std,n_scrolls_mean,n_scrolls_std,n_app_events_mean,n_app_events_std,mouse_traj_px_mean,mouse_traj_px_std,click_hold_mean_ms_mean,click_hold_mean_ms_std,focus_react_mean_ms_mean,focus_react_mean_ms_std,scroll_depth_px_mean,scroll_depth_px_std,iei_mean_ms_mean,iei_mean_ms_std
S1-subscribe-v1,110.8,53.95042424172463,12.299390006510416,6.440627591531962,69.51914108346134,330.24157081506377,4034.5482893318967,366.3687643554029,1.5666666666666667,1.0063019815944514,26.633333333333333,13.18432542004365,1.5666666666666667,1.0063019815944514,0.0,0.0,24.2,12.109842107231167,96.80027548091769,206.9118752942751,1.8571686141792387,2.260826974364424,47.560344827586206,7.410348479584448,0.0,0.0,108.02623692638804,26.034195474055778
S2-subscribe-v2,90.73333333333333,9.43556490399336,14.295646647135417,7.776099320031462,7.25251897260832,2.0111961571648487,4163.096655273437,1201.3417082243507,2.066666666666667,1.4840144374549438,20.0,0.0,2.066666666666667,1.4840144374549438,0.0,0.0,19.133333333333333,2.968028874909887,161.43333333333334,116.10330813943047,1.2045719401041666,0.2663345361465421,45.99667154947917,5.785991502437638,0.0,0.0,153.75815888552572,58.890101052740455
S3-subscribe-v3,126.16666666666667,59.057589271614475,15.472719978841146,8.39010453058524,74.97706158810455,363.5839921586179,5488.651737607759,2304.810106639391,1.8333333333333333,1.1768846465411842,30.466666666666665,14.383259745952593,1.8333333333333333,1.1768846465411842,0.0,0.0,27.566666666666666,13.092991895728385,101.97361965177667,202.75704369509032,1.1085000224497128,0.45716513297322786,46.45001010237069,7.376077332823227,0.0,0.0,119.80007763954191,37.14537682959178
S4-scroll-gate,20.666666666666668,11.18907513152229,24.764940006510415,16.089034295173214,0.9588859059706816,0.25171718602533355,3826.386669921875,336.2236753447462,2.433333333333333,1.5013403972802926,0.0,0.0,2.933333333333333,2.0499509385774854,1.1,1.0618786215460558,4.966666666666667,3.4389586769266645,246.13104127210516,280.35679355059193,0.6618446180555556,0.4813083675426281,,,7.2,5.979274549469277,1196.027115922727,344.24651971081926
S5-hover-reveal,11.6,1.5222487902147745,12.429833333333333,1.3875722493561757,0.9311864906261543,0.06784009475628866,3645.6833333333334,283.34128848249884,0.0,0.0,0.0,0.0,1.9333333333333333,0.2537081317024625,0.0,0.0,2.8666666666666667,0.507416263404925,51.4,14.035914524950774,0.5928519112723214,0.08574954079514994,,,0.0,0.0,1187.857939749053,125.85256778469473
S6-dom-mismatch,12.166666666666666,2.150915335760381,10.392759993489584,2.4269766384232865,1.1959279112096983,0.1595429484430579,29.829988606770833,36.23930376123847,1.2333333333333334,0.4301830671520763,0.0,0.0,1.2333333333333334,0.4301830671520763,0.0,0.0,3.2333333333333334,0.43018306715207627,0.0,0.0,0.5383585611979167,0.31452264902988675,,,0.0,0.0,932.4753325737846,153.3513771767028
