page,n_events_mean,n_events_std,duration_s_mean,duration_s_std,event_density_mean,event_density_std,first_interact_ms_mean,first_interact_ms_std,n_clicks_mean,n_clicks_std,n_keydowns_mean,n_keydowns_std,n_mousemoves_mean,n_mousemoves_std,n_scrolls_mean,n_scrolls_std,n_app_events_mean,n_app_events_std,mouse_traj_px_mean,mouse_traj_px_std,click_hold_mean_ms_mean,click_hold_mean_ms_std,focus_react_mean_ms_mean,focus_react_mean_ms_std,scroll_depth_px_mean,scroll_depth_px_std,iei_mean_ms_mean,iei_mean_ms_std
Delayed Feedback — UX Behavior,2.0,,46.1982998046875,,0.04329163645535437,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,46198.2998046875,
S1-subscribe-v1,64.34782608695652,37.988764721418455,30.360760880180024,24.352858109973855,3.0060253248374567,2.2960707144043364,18853.36955460258,19841.57115009207,1.5217391304347827,0.510753918455249,11.826086956521738,8.73161535566974,1.9565217391304348,1.6645572949412986,0.0,0.0,13.217391304347826,10.736329666303902,241.74107092846458,325.5583283431795,38.80216117527174,37.49762934776456,1088.7260848335598,4552.894062170992,0.0,0.0,733.8457206443859,1107.5728057770402
S2-subscribe-v2,67.4,37.69283751589949,38.90964399414062,46.76122848535276,2.9966737052230963,2.5538851639258637,21983.28796875,48374.04651928323,1.48,0.5099019513592783,12.56,8.563877626402656,2.24,1.6901676445449625,0.0,0.0,14.04,10.75282908509818,301.3317877146824,324.86766334544325,43.1060205078125,38.0908171178416,130.0319921875,167.87509777603557,0.0,0.0,859.8267705131206,907.0829881325444
S3-subscribe-v3,69.82608695652173,46.87085950092799,50.07770436693274,59.84447454851258,2.6646583464531433,2.612845737481323,35670.530464504074,64900.56064712625,1.391304347826087,0.8387832331734847,13.391304347826088,10.599052832617476,1.6956521739130435,1.1051442772406626,0.0,0.0,14.782608695652174,12.310219412191017,241.0440369629727,302.378363078757,49.800022670200896,37.10854110669552,96.45456210049716,116.538809044955,0.0,0.0,1152.359654641606,1319.029264591404
S4-scroll-gate,31.041666666666668,24.145355420987222,52.66435000610352,37.9614040416269,0.7904430075998139,0.47354469899952656,25735.833333333332,29781.439864457498,1.2916666666666667,0.5500329370901872,0.7083333333333334,1.0417028979206269,2.5416666666666665,2.2062986251159216,8.791666666666666,11.332827141295889,9.5,8.054164464262652,671.0088572794032,979.5673418307665,46.84927876790365,37.11232619825229,,,18.75,24.726767752342013,2452.057387920613,2446.396897597927
S5-hover-reveal,14.434782608695652,5.945403778294333,45.633447817595105,29.920443987306527,0.4300862423536225,0.21516269464345195,18422.878216287365,22686.122389404143,0.6086956521739131,0.49901087934784527,0.6956521739130435,0.9739695071153479,2.347826086956522,1.8975749033526954,0.0,0.0,2.9565217391304346,1.3973436119868563,293.7093645699209,437.09780110600434,45.69771506569602,38.01514495479074,,,0.0,0.0,3561.3281841614576,2484.20085994163
S6-dom-mismatch,12.521739130434783,3.1169560503418787,62.36921737007472,131.72297033505757,0.43882543991346246,0.2392465623465771,13141.086945906929,12616.257279250087,1.173913043478261,0.38755338788158994,0.6956521739130435,0.9739695071153479,1.4782608695652173,1.081647111727434,0.0,0.0,2.5652173913043477,0.7277666307098063,62.83485346174391,183.89961102457266,44.163022248641305,37.91010746125499,,,0.0,0.0,3056.061445163316,1794.7008695561667
