agent,trial,f1_frac_kyber768,f1_frac_mlkem768,f2_frac_firefox_ja4,f2_frac_h2,f2_frac_pq,f3_mean_ak_window,f3_frac_win_firefox,f3_mean_init_window,f4_frac_s3_w110,f4_frac_s3_w220,f5_frac_s5_w110,f5_frac_s5_w220,f5_frac_s5_w256,f6_stream3_coverage,f6_stream5_coverage,f7_ja3_diversity,f7_ip_diversity,f8_mean_cipher_count,f8_mean_curve_count,f8_mean_sig_count,f9_h2_pseudo_order,f9_ak_pseudo_order,f10_frac_ext16,f10_frac_ext17,f10_frac_firefox_ext,f11_grease_cipher,f11_grease_curve,f11_grease_ver,f12_log_n_requests
browser_use,trial-013,0.0,0.75,0.0,0.75,0.75,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.5833333333333334,0.16666666666666666,0.16666666666666666,22.0,5.0,10.75,0.0,0.0,0.75,0.0,0.0,1.0,1.0,1.0,2.5649493574615367
browser_use,trial-014,0.0,0.9,0.0,0.9,0.9,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8,0.7,0.2,0.2,17.8,4.4,9.1,0.0,0.0,0.9,0.0,0.0,1.0,1.0,1.0,2.3978952727983707
browser_use,trial-015,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046
browser_use,trial-016,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046
browser_use,trial-017,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046
browser_use,trial-018,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046
browser_use,trial-019,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046
browser_use,trial-020,0.0,0.9,0.0,0.9,0.9,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8,0.7,0.2,0.2,15.4,4.0,8.4,0.0,0.0,0.9,0.0,0.0,1.0,1.0,1.0,2.3978952727983707
browser_use,trial-021,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046
browser_use,trial-022,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046
browser_use,trial-023,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046
browser_use,trial-024,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046
browser_use,trial-025,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046
browser_use,trial-026,0.0,0.9,0.0,0.9,0.9,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8,0.7,0.2,0.2,14.8,3.9,7.9,0.0,0.0,0.9,0.0,0.0,1.0,1.0,1.0,2.3978952727983707
browser_use,trial-027,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046
browser_use,trial-028,0.0,1.0,0.0,0.9,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8,0.7,0.2,0.2,14.8,4.1,8.4,0.0,0.0,0.9,0.0,0.0,1.0,1.0,1.0,2.3978952727983707
browser_use,trial-029,0.09090909090909091,1.0,0.0,0.9090909090909091,1.0,14929101.8,0.0,6501171.2,0.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.6363636363636364,0.2727272727272727,0.2727272727272727,14.727272727272727,4.363636363636363,8.545454545454545,0.0,0.0,0.8181818181818182,0.0,0.0,1.0,1.0,1.0,2.4849066497880004
browser_use,trial-030,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046
claude_computer_use,trial-001,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-002,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-003,0.1111111111111111,1.0,0.0,1.0,1.0,14847545.888888888,0.0,6524472.888888889,0.0,1.0,0.0,0.0,1.0,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.2222222222222222,14.88888888888889,4.333333333333333,8.222222222222221,0.0,0.0,0.8888888888888888,0.0,0.0,1.0,1.0,1.0,2.302585092994046
claude_computer_use,trial-004,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-005,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-006,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-007,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-008,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-009,0.0,1.0,0.0,0.8888888888888888,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.2222222222222222,14.777777777777779,4.111111111111111,8.222222222222221,0.0,0.0,0.8888888888888888,0.0,0.0,1.0,1.0,1.0,2.302585092994046
claude_computer_use,trial-010,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-011,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-012,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-013,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-014,0.0,1.0,0.0,0.8888888888888888,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.2222222222222222,14.777777777777779,4.111111111111111,8.444444444444445,0.0,0.0,0.8888888888888888,0.0,0.0,1.0,1.0,1.0,2.302585092994046
claude_computer_use,trial-015,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-016,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-017,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-018,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-019,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-020,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-021,0.0,0.8888888888888888,0.0,1.0,0.8888888888888888,16711681.0,0.0,5708913.777777778,0.0,1.0,0.0,0.0,1.0,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.2222222222222222,15.222222222222221,4.0,8.11111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,1.0,1.0,1.0,2.302585092994046
claude_computer_use,trial-022,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-023,0.0,0.8,0.0,0.8,0.8,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.7,0.6,0.3,0.3,15.2,3.9,8.3,0.0,0.0,0.8,0.0,0.0,1.0,1.0,1.0,2.3978952727983707
claude_computer_use,trial-024,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-025,0.0,1.0,0.0,0.8,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.7,0.6,0.2,0.2,14.6,4.2,8.8,0.0,0.0,0.8,0.0,0.0,1.0,1.0,1.0,2.3978952727983707
claude_computer_use,trial-026,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-027,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-028,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-029,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
claude_computer_use,trial-030,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-001,0.0,0.8888888888888888,0.0,1.0,0.8888888888888888,16711681.0,0.0,5708913.777777778,0.0,1.0,0.0,0.0,1.0,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.2222222222222222,15.222222222222221,4.0,8.11111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,1.0,1.0,1.0,2.302585092994046
gemini_computer_use,trial-002,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-003,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.2222222222222222,15.222222222222221,3.888888888888889,8.11111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,1.0,1.0,1.0,2.302585092994046
gemini_computer_use,trial-004,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-005,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-006,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-007,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-008,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-009,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-010,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-011,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-012,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-013,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-014,0.0,1.0,0.0,0.8,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.7,0.6,0.2,0.2,14.6,4.2,8.4,0.0,0.0,0.8,0.0,0.0,1.0,1.0,1.0,2.3978952727983707
gemini_computer_use,trial-015,0.1111111111111111,1.0,0.0,1.0,1.0,14847545.888888888,0.0,6524472.888888889,0.0,1.0,0.0,0.0,1.0,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.2222222222222222,14.88888888888889,4.333333333333333,8.222222222222221,0.0,0.0,0.8888888888888888,0.0,0.0,1.0,1.0,1.0,2.302585092994046
gemini_computer_use,trial-016,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,1.0,0.0,0.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-017,0.0,0.8,0.0,0.8,0.8,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.7,0.6,0.2,0.2,19.4,5.2,9.6,0.0,0.0,0.8,0.0,0.0,1.0,1.0,1.0,2.3978952727983707
gemini_computer_use,trial-018,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-019,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-020,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-021,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-022,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-023,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-024,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-025,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-026,0.1111111111111111,1.0,0.0,1.0,1.0,14847545.888888888,0.0,6524472.888888889,0.0,1.0,0.0,0.0,1.0,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.2222222222222222,14.88888888888889,4.333333333333333,8.222222222222221,0.0,0.0,0.8888888888888888,0.0,0.0,1.0,1.0,1.0,2.302585092994046
gemini_computer_use,trial-027,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-028,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-029,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
gemini_computer_use,trial-030,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.2222222222222222,14.777777777777779,4.0,8.444444444444445,0.0,0.0,0.8888888888888888,0.0,0.0,1.0,1.0,1.0,2.302585092994046
operator,trial_001,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.9459101490553132
operator,trial_002,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.7142857142857143,53.857142857142854,8.0,15.428571428571429,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357
operator,trial_003,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.2,0.2,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.791759469228055
operator,trial_004,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046
operator,trial_005,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046
operator,trial_006,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0986122886681098
operator,trial_007,0.0,0.8181818181818182,0.0,1.0,0.8181818181818182,13756603.181818182,0.0,5528855.2727272725,0.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.6363636363636364,0.18181818181818182,0.18181818181818182,14.090909090909092,3.8181818181818183,8.181818181818182,0.0,0.0,0.8181818181818182,0.0,0.0,1.0,1.0,1.0,2.4849066497880004
operator,trial_008,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.16666666666666666,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.9459101490553132
operator,trial_009,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046
operator,trial_010,0.0,0.9090909090909091,0.0,1.0,0.9090909090909091,16521030.818181818,0.0,5814830.545454546,0.0,1.0,0.0,0.0,1.0,0.7272727272727273,0.5454545454545454,0.2727272727272727,0.18181818181818182,15.181818181818182,4.0,8.090909090909092,0.0,0.0,0.9090909090909091,0.0,0.0,1.0,1.0,1.0,2.4849066497880004
operator,trial_011,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.5,0.5,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,15.0,4.0,8.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,1.0,1.3862943611198906
operator,trial_012,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,15.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.3862943611198906
operator,trial_013,0.25,1.0,0.0,1.0,1.0,13828097.0,0.0,6815744.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.75,0.5,14.75,4.75,8.5,0.0,0.0,0.5,0.25,0.0,1.0,1.0,1.0,1.6094379124341003
operator,trial_014,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,3.0,12.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453
