agent,trial,req_rate_hz,iri_median_ms,iri_std_ms,page_dwell_mean_s,page_dwell_std_s,iri_page_to_subres_ms,subresource_burst_ms,req_rate_hz_median,req_rate_hz_cv
gemini_computer_use,trial-002,0.0688195592619935,13877.999000000002,13406.0897059459,19.374337,12.32031907506438,33.829,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-003,0.069446457105655,11446.4515,15060.542693909154,21.599374,20.680557884731197,28.737,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-004,0.12145617451308979,9327.683,4585.315399800749,10.977896666666666,2.188418161775273,30.643,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-005,0.12243203212518577,8895.774,4679.804167536837,10.890396166666667,2.4803583651393133,29.432,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-006,0.0737495705009388,13414.758000000002,11638.015942065747,18.07920133333333,10.411134974477077,181.802,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-007,0.06342353034063962,13518.929,12356.747436900236,21.022691833333333,10.383058530093576,31.561,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-008,0.10186120928940105,13025.554,6659.870699677409,13.0897065,4.916377572377237,35.659000000000006,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-009,0.08294219264052058,9347.919,13179.567637700244,16.075453166666666,12.824750340364766,33.702000000000005,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-010,0.09148806167137047,13089.636,7475.217827161691,14.573850499999999,5.563855891342397,30.749,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-011,0.0862490414766681,12470.556,8833.646085548697,15.459108999999998,7.278050090127603,28.453,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-012,0.09038002677327533,8403.28,11994.916823945694,14.752521999999999,11.642733405524753,30.926,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-013,0.0950229745360046,10266.579,7947.535271470557,14.031694333333334,6.5056789460794215,30.743,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-014,0.16615933513801204,7767.826999999999,5051.459434870863,10.030532833333334,2.613622978822264,3168.276,234.57,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-015,0.08177755249980302,11209.089,13217.438511116783,18.342441833333336,12.490175173329723,37637.2086,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-016,0.08172608265248865,9625.068000000001,14579.75235036049,16.314661,13.344108268598587,29.674,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-017,0.08615502305797036,12296.598,12151.507145243404,19.344973833333334,12.261559445316367,203.793,12296.598,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-018,0.11543681557962968,8248.487000000001,6048.765255536661,11.550330166666667,4.610088530011693,33.765,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-019,0.060867653179155566,12946.868,16832.582619644734,21.90545,16.070227179675886,30.977999999999998,,0.0909340442223229,0.2594338413197614
gemini_computer_use,trial-020,0.1393062974752597,8345.168,4101.083384346036,9.571235166666666,2.1626608924945603,31.751,,0.0909340442223229,0.2594338413197614
