agent,trial,n_events,duration_s,event_rate_hz,n_pages,n_clicks,n_keydowns,n_mousemoves,n_scrolls,n_app_events,n_inputs,n_focus,n_tab_switches,iei_mean_ms,iei_median_ms,iei_std_ms,iei_p95_ms,iei_burst_ratio,mousemove_ratio,keydown_ratio,scroll_ratio,input_ratio,click_ratio,app_event_ratio,kbd_vs_mouse,S1_subscribe_v1__mousemove_prop,S1_subscribe_v1__keydown_prop,S1_subscribe_v1__input_prop,S1_subscribe_v1__scroll_prop,S1_subscribe_v1__click_prop,S1_subscribe_v1__visited,S2_subscribe_v2__mousemove_prop,S2_subscribe_v2__keydown_prop,S2_subscribe_v2__input_prop,S2_subscribe_v2__scroll_prop,S2_subscribe_v2__click_prop,S2_subscribe_v2__visited,S3_subscribe_v3__mousemove_prop,S3_subscribe_v3__keydown_prop,S3_subscribe_v3__input_prop,S3_subscribe_v3__scroll_prop,S3_subscribe_v3__click_prop,S3_subscribe_v3__visited,S4_scroll_gate__mousemove_prop,S4_scroll_gate__keydown_prop,S4_scroll_gate__input_prop,S4_scroll_gate__scroll_prop,S4_scroll_gate__click_prop,S4_scroll_gate__visited,S5_hover_reveal__mousemove_prop,S5_hover_reveal__keydown_prop,S5_hover_reveal__input_prop,S5_hover_reveal__scroll_prop,S5_hover_reveal__click_prop,S5_hover_reveal__visited,S6_dom_mismatch__mousemove_prop,S6_dom_mismatch__keydown_prop,S6_dom_mismatch__input_prop,S6_dom_mismatch__scroll_prop,S6_dom_mismatch__click_prop,S6_dom_mismatch__visited,S7_delayed_feedback__mousemove_prop,S7_delayed_feedback__keydown_prop,S7_delayed_feedback__input_prop,S7_delayed_feedback__scroll_prop,S7_delayed_feedback__click_prop,S7_delayed_feedback__visited,nonform_keydown_count,nonform_keydown_ratio,focus_to_input_latency_mean_ms,focus_to_input_latency_std_ms,click_hold_mean_ms,click_hold_std_ms,mouse_traj_total_px,mouse_traj_mean_px_per_page,click_x_mean,click_y_mean,click_x_std,click_y_std,n_unique_click_targets,enter_key_count,enter_key_ratio,n_unique_keys,modifier_key_count,modifier_key_ratio,key_entropy,max_scroll_depth_px,scroll_depth_mean_px,n_unique_pages,pages_visited_bitmask,page_dwell_mean_s,page_dwell_std_s,page_dwell_min_s,page_dwell_max_s,n_successful_submits,n_blocked_submits,hover_reveal_correct,dom_mismatch_correct,dom_mismatch_wrong,false_cue_clicks,n_hover_events,n_select_events,delayed_feedback_retry,delayed_feedback_completed,inter_page_gap_mean_ms,inter_page_gap_std_ms,load_to_first_interact_mean_ms,load_to_first_interact_std_ms,nav_via_tab_clicks,agent
browser_use,trial-014,320,104.08440014648437,3.074428055978075,6,6,57,6,1,78,63,7,6,384.5688892505787,2.10009765625,2744.960681860145,165.48502197265393,0.9,0.018404907975460124,0.17484662576687116,0.003067484662576687,0.19325153374233128,0.018404907975460124,0.2392638036809816,0.8095238095238095,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,1,0.1,0.0,0.0,0.0,0.1,1,0.1,0.0,0.0,0.0,0.1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.566731770833334,0.9864759378497134,83.5999755859375,0.9695359733275907,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530975,6,0.0,0.0,16.0,6.0,0.10526315789473684,3.813631241452722,0.0,0.0,6,63,1.08336669921875,0.22899568346210422,0.839699951171875,1.294300048828125,2,0,1,1,0,1,3,1,0,0,17.474995930989582,16.69707034155736,24841.83329264323,14393.25849954155,0,browser_use
browser_use,trial-015,332,99.4755,3.337505214851898,6,6,60,6,1,81,66,7,6,345.7344957943162,2.099853515625,2448.627822303625,84.39016113281248,0.9059233449477352,0.01775147928994083,0.17751479289940827,0.0029585798816568047,0.1952662721893491,0.01775147928994083,0.23964497041420119,0.8181818181818182,0.009900990099009901,0.19801980198019803,0.21782178217821782,0.0,0.009900990099009901,1,0.009900990099009901,0.19801980198019803,0.21782178217821782,0.0,0.009900990099009901,1,0.009900990099009901,0.19801980198019803,0.21782178217821782,0.0,0.009900990099009901,1,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,1,0.1,0.0,0.0,0.0,0.1,1,0.1,0.0,0.0,0.0,0.1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.933349609375,1.0784291653793276,83.36665852864583,0.9542892526537398,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530975,6,0.0,0.0,16.0,6.0,0.1,3.809346636494888,0.0,0.0,6,63,1.0856833089192708,0.22791008007390778,0.84060009765625,1.3025,2,0,1,1,0,1,3,1,0,0,18.499979654947918,18.269666833881324,19068.883382161457,2659.3467201578555,0,browser_use
browser_use,trial-016,320,231.22680004882812,1.3839226245937999,6,6,57,6,1,78,63,7,6,822.0857654720863,2.199951171875,9132.30068744515,90.7001953125,0.9039145907473309,0.018404907975460124,0.17484662576687116,0.003067484662576687,0.19325153374233128,0.018404907975460124,0.2392638036809816,0.8095238095238095,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,1,0.1,0.0,0.0,0.0,0.1,1,0.1,0.0,0.0,0.0,0.1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.799967447916666,1.9157473460255439,83.54996744791667,0.9873912155816603,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530975,6,0.0,0.0,16.0,6.0,0.10526315789473684,3.813631241452722,0.0,0.0,6,63,1.0945333251953124,0.2328037697384704,0.8485,1.3155,2,0,1,1,0,1,3,1,0,0,18.891682942708332,18.939258024392696,56534.0000406901,59216.69975886318,0,browser_use
browser_use,trial-017,320,162.50619995117188,1.9691556389611606,6,6,57,6,1,78,63,7,6,587.9724625297215,2.1500244140625,5340.705833697373,120.59991455078125,0.9021739130434783,0.018404907975460124,0.17484662576687116,0.003067484662576687,0.19325153374233128,0.018404907975460124,0.2392638036809816,0.8095238095238095,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,1,0.1,0.0,0.0,0.0,0.1,1,0.1,0.0,0.0,0.0,0.1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.766682942708334,0.4508780531406628,84.48331705729167,2.5087078821321156,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530975,6,0.0,0.0,16.0,6.0,0.10526315789473684,3.813631241452722,0.0,0.0,6,63,1.0921499837239583,0.2306334698859898,0.84560009765625,1.309199951171875,2,0,1,1,0,1,3,1,0,0,19.158304850260418,19.196233200900906,39143.98331705729,31639.70320730101,0,browser_use
browser_use,trial-018,320,145.5027001953125,2.1992719005932857,6,6,57,6,1,78,63,7,6,526.2706537661345,2.0999755859375,4923.333013700327,118.0999755859375,0.9021739130434783,0.018404907975460124,0.17484662576687116,0.003067484662576687,0.19325153374233128,0.018404907975460124,0.2392638036809816,0.8095238095238095,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,1,0.1,0.0,0.0,0.0,0.1,1,0.1,0.0,0.0,0.0,0.1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.466634114583334,0.9503905463960142,83.96671549479167,0.9605614978431691,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530975,6,0.0,0.0,16.0,6.0,0.10526315789473684,3.813631241452722,0.0,0.0,6,63,1.0892166341145832,0.22594404748468608,0.848300048828125,1.295599853515625,2,0,1,1,0,1,3,1,0,0,18.525004069010418,17.728252867050017,26967.316772460938,24120.096422824838,0,browser_use
browser_use,trial-019,452,169.31460009765624,2.669586673206553,6,6,90,6,1,111,96,7,6,441.3078326431952,2.0,4780.88874764492,82.300048828125,0.9295039164490861,0.013100436681222707,0.1965065502183406,0.002183406113537118,0.2096069868995633,0.013100436681222707,0.2423580786026201,0.875,0.0070921985815602835,0.2127659574468085,0.22695035460992907,0.0,0.0070921985815602835,1,0.0070921985815602835,0.2127659574468085,0.22695035460992907,0.0,0.0070921985815602835,1,0.0070921985815602835,0.2127659574468085,0.22695035460992907,0.0,0.0070921985815602835,1,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,1,0.1,0.0,0.0,0.0,0.1,1,0.1,0.0,0.0,0.0,0.1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.133219401041666,1.270142401286064,83.63330078125,1.3780276863184766,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530975,6,0.0,0.0,20.0,6.0,0.06666666666666667,4.070011190924292,0.0,0.0,6,63,1.143800048828125,0.28678504773352526,0.845300048828125,1.41610009765625,2,0,1,1,0,1,3,1,0,0,17.416666666666668,17.417779856040877,40726.38326009115,33490.23438222727,0,browser_use
browser_use,trial-020,320,635.9398000488281,0.5031922832561039,6,6,57,6,1,78,63,7,6,2328.6135522192653,2.199951171875,21695.075549026315,139.53999023437183,0.9010989010989011,0.018404907975460124,0.17484662576687116,0.003067484662576687,0.19325153374233128,0.018404907975460124,0.2392638036809816,0.8095238095238095,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,1,0.1,0.0,0.0,0.0,0.1,1,0.1,0.0,0.0,0.0,0.1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.933349609375,1.7925618526528995,83.66670735677083,0.6976313197461363,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530975,6,0.0,0.0,16.0,6.0,0.10526315789473684,3.813631241452722,0.0,0.0,6,63,1.0848500162760417,0.2356681243569032,0.8405,1.300699951171875,2,0,1,1,0,1,3,1,0,0,18.199971516927082,17.401079491827304,109390.24995930989,108111.49171752042,0,browser_use
browser_use,trial-021,332,96.69939990234376,3.4333201688457753,6,6,60,6,1,81,66,7,6,331.4137453688789,2.10009765625,2344.75841261899,84.300048828125,0.9072164948453608,0.01775147928994083,0.17751479289940827,0.0029585798816568047,0.1952662721893491,0.01775147928994083,0.23964497041420119,0.8181818181818182,0.009900990099009901,0.19801980198019803,0.21782178217821782,0.0,0.009900990099009901,1,0.009900990099009901,0.19801980198019803,0.21782178217821782,0.0,0.009900990099009901,1,0.009900990099009901,0.19801980198019803,0.21782178217821782,0.0,0.009900990099009901,1,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,1,0.1,0.0,0.0,0.0,0.1,1,0.1,0.0,0.0,0.0,0.1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,8.833333333333334,1.0503223745526375,83.83333333333333,1.0307776746986153,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530975,6,0.0,0.0,16.0,6.0,0.1,3.809346636494888,0.0,0.0,6,63,1.0917999674479166,0.23664760969388984,0.84289990234375,1.311199951171875,2,0,1,1,0,1,3,1,0,0,17.41668701171875,17.1324132936373,17246.950032552082,2160.806099226649,0,browser_use
browser_use,trial-022,388,88.1227001953125,4.4029517835932,6,6,74,6,1,95,80,7,6,267.70518382002666,2.099853515625,2025.9286263690321,82.66500244140624,0.9176829268292683,0.015228426395939087,0.18781725888324874,0.0025380710659898475,0.20304568527918782,0.015228426395939087,0.24111675126903553,0.85,0.008547008547008548,0.20512820512820512,0.2222222222222222,0.0,0.008547008547008548,1,0.008264462809917356,0.2066115702479339,0.2231404958677686,0.0,0.008264462809917356,1,0.008264462809917356,0.2066115702479339,0.2231404958677686,0.0,0.008264462809917356,1,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,1,0.1,0.0,0.0,0.0,0.1,1,0.1,0.0,0.0,0.0,0.1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,10.2666015625,2.822005928525368,83.4833984375,0.767931053812003,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530975,6,0.0,0.0,16.0,6.0,0.08108108108108109,3.7820604594403235,0.0,0.0,6,63,1.1158000895182292,0.26515340543186233,0.84310009765625,1.36310009765625,2,0,1,1,0,1,3,1,0,0,17.7750244140625,18.19813320420288,16892.433268229168,3472.08800586628,0,browser_use
browser_use,trial-023,320,77.05239990234375,4.153017951492337,6,6,57,6,1,78,63,7,6,275.2888874887993,2.199951171875,1935.641723513524,98.00981445312016,0.9032258064516129,0.018404907975460124,0.17484662576687116,0.003067484662576687,0.19325153374233128,0.018404907975460124,0.2392638036809816,0.8095238095238095,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,1,0.1,0.0,0.0,0.0,0.1,1,0.1,0.0,0.0,0.0,0.1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.36669921875,0.8144637731500985,83.69999186197917,1.1044830609705387,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530975,6,0.0,0.0,16.0,6.0,0.10526315789473684,3.813631241452722,0.0,0.0,6,63,1.0916832682291666,0.23626159597864727,0.842199951171875,1.31239990234375,2,0,1,1,0,1,3,1,0,0,19.17498779296875,18.88802998979431,21620.650024414062,18929.00447157807,0,browser_use
browser_use,trial-024,320,266.5853000488281,1.2003662615357575,6,6,57,6,1,78,63,7,6,961.6848382502257,2.199951171875,8529.989275421138,117.92006835937353,0.9025270758122743,0.018404907975460124,0.17484662576687116,0.003067484662576687,0.19325153374233128,0.018404907975460124,0.2392638036809816,0.8095238095238095,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,1,0.1,0.0,0.0,0.0,0.1,1,0.1,0.0,0.0,0.0,0.1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,10.933268229166666,3.4020530351658937,83.58333333333333,0.643172278314595,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530975,6,0.0,0.0,16.0,6.0,0.10526315789473684,3.813631241452722,0.0,0.0,6,63,1.0956833496093747,0.22639481315864443,0.85339990234375,1.323300048828125,2,0,1,1,0,1,3,1,0,0,20.191691080729168,20.23502226004402,46986.31669108073,38929.44873529416,0,browser_use
browser_use,trial-025,320,180.26509985351564,1.7751633580767086,6,6,57,6,1,78,63,7,6,659.4326001960279,2.10009765625,6229.253260256362,142.600048828122,0.8974358974358975,0.018404907975460124,0.17484662576687116,0.003067484662576687,0.19325153374233128,0.018404907975460124,0.2392638036809816,0.8095238095238095,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,1,0.1,0.0,0.0,0.0,0.1,1,0.1,0.0,0.0,0.0,0.1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.166585286458334,0.5033287662442059,83.5,0.648043942804124,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530975,6,0.0,0.0,16.0,6.0,0.10526315789473684,3.813631241452722,0.0,0.0,6,63,1.0889666341145834,0.23100725746601136,0.842,1.31789990234375,2,0,1,1,0,1,3,1,0,0,19.624979654947918,20.541308446380302,31926.633341471355,31243.985095390697,0,browser_use
browser_use,trial-026,320,397.8845,0.8042534956752525,6,6,57,6,1,78,63,7,6,1430.488129320762,2.199951171875,14485.534367511602,104.53990478515308,0.9028776978417267,0.018404907975460124,0.17484662576687116,0.003067484662576687,0.19325153374233128,0.018404907975460124,0.2392638036809816,0.8095238095238095,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,1,0.1,0.0,0.0,0.0,0.1,1,0.1,0.0,0.0,0.0,0.1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.2333984375,1.0016279083175454,83.63326009114583,0.9913210642605249,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530975,6,0.0,0.0,16.0,6.0,0.10526315789473684,3.813631241452722,0.0,0.0,6,63,1.1382333170572916,0.2594743709684335,0.843300048828125,1.394099853515625,2,0,1,1,0,1,3,1,0,0,18.20001220703125,18.21379023335379,68369.30000813802,78762.49010404268,0,browser_use
browser_use,trial-027,344,110.61689990234375,3.1098322254890034,6,6,63,6,1,84,69,7,6,366.6196005178052,2.10009765625,3523.4486606187065,83.300048828125,0.9102990033222591,0.017142857142857144,0.18,0.002857142857142857,0.19714285714285715,0.017142857142857144,0.24,0.8260869565217391,0.009523809523809525,0.2,0.21904761904761905,0.0,0.009523809523809525,1,0.009523809523809525,0.2,0.21904761904761905,0.0,0.009523809523809525,1,0.009523809523809525,0.2,0.21904761904761905,0.0,0.009523809523809525,1,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,1,0.1,0.0,0.0,0.0,0.1,1,0.1,0.0,0.0,0.0,0.1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.066731770833334,0.9816082213468149,83.38334147135417,1.0997838091450658,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530975,6,0.0,0.0,17.0,6.0,0.09523809523809523,3.8448535339340273,0.0,0.0,6,63,1.0944000244140626,0.2383840259827912,0.843900146484375,1.31839990234375,2,0,1,1,0,1,3,1,0,0,17.724995930989582,17.4620217277289,19052.099934895832,18410.907315017,0,browser_use
browser_use,trial-028,392,163.12209985351564,2.4031078581750585,6,6,75,6,1,96,81,7,6,481.9452655498798,2.0,4725.881133278144,82.800048828125,0.9201183431952663,0.01507537688442211,0.1884422110552764,0.002512562814070352,0.20351758793969849,0.01507537688442211,0.24120603015075376,0.8518518518518519,0.008264462809917356,0.2066115702479339,0.2231404958677686,0.0,0.008264462809917356,1,0.008264462809917356,0.2066115702479339,0.2231404958677686,0.0,0.008264462809917356,1,0.008264462809917356,0.2066115702479339,0.2231404958677686,0.0,0.008264462809917356,1,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,1,0.1,0.0,0.0,0.0,0.1,1,0.1,0.0,0.0,0.0,0.1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.800048828125,2.605759096910953,83.666748046875,0.970939733271245,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530975,6,0.0,0.0,18.0,6.0,0.08,3.943986523139782,0.0,0.0,6,63,1.1154666341145834,0.2684814056898153,0.842699951171875,1.3645,2,0,1,1,0,1,3,1,0,0,18.616678873697918,18.682265489903298,28041.69999186198,24613.604860983545,0,browser_use
browser_use,trial-029,356,168.87819995117187,2.1080281534439087,6,6,66,6,1,87,72,7,6,552.9,2.10009765625,5485.133443695974,82.780029296875,0.9114754098360656,0.016574585635359115,0.18232044198895028,0.0027624309392265192,0.19889502762430938,0.016574585635359115,0.24033149171270718,0.8333333333333334,0.008547008547008548,0.20512820512820512,0.2222222222222222,0.0,0.008547008547008548,1,0.008849557522123894,0.20353982300884957,0.22123893805309736,0.0,0.008849557522123894,1,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,1,0.1,0.0,0.0,0.0,0.1,1,0.1,0.0,0.0,0.0,0.1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,9.36669921875,1.0016279083175454,83.11661783854167,0.6400490319324682,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530975,6,0.0,0.0,17.0,6.0,0.09090909090909091,3.852619774801533,0.0,0.0,6,63,1.1017667236328126,0.24646049014890778,0.84410009765625,1.357199951171875,2,0,1,1,0,1,3,1,0,0,16.191650390625,15.966393549186197,31047.46659342448,28430.701187281036,0,browser_use
browser_use,trial-030,320,90.2017001953125,3.547604970938557,6,6,57,6,1,78,63,7,6,328.26788374629336,2.199951171875,2240.736050738365,135.04492187499548,0.9014598540145985,0.018404907975460124,0.17484662576687116,0.003067484662576687,0.19325153374233128,0.018404907975460124,0.2392638036809816,0.8095238095238095,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.010309278350515464,0.1958762886597938,0.21649484536082475,0.0,0.010309278350515464,1,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,1,0.1,0.0,0.0,0.0,0.1,1,0.1,0.0,0.0,0.0,0.1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,11.433268229166666,2.0107705606932385,83.550048828125,0.8642995360911999,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530975,6,0.0,0.0,16.0,6.0,0.10526315789473684,3.813631241452722,0.0,0.0,6,63,1.0946667073567709,0.23770011598784294,0.84310009765625,1.32760009765625,2,0,1,1,0,1,3,1,0,0,19.483357747395832,19.632752492244148,16991.266642252605,1406.3342171235859,0,browser_use
claude_computer_use,trial-001,350,83.98810009765624,4.167257023233545,6,9,67,11,1,80,67,6,6,271.60809187904533,0.699951171875,1109.0690901200126,2929.0599121093724,0.9385113268608414,0.03089887640449438,0.18820224719101122,0.0028089887640449437,0.18820224719101122,0.025280898876404494,0.2247191011235955,0.717948717948718,0.01818181818181818,0.20909090909090908,0.20909090909090908,0.0,0.01818181818181818,1,0.017543859649122806,0.21052631578947367,0.21052631578947367,0.0,0.017543859649122806,1,0.02040816326530612,0.20408163265306123,0.20408163265306123,0.0,0.02040816326530612,1,0.16666666666666666,0.0,0.0,0.08333333333333333,0.08333333333333333,1,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,1,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2804.5667317708335,210.9093505291677,1.2555609809027777,0.6424782716311161,1550.0021576473057,258.33369294121763,727.7777777777778,459.77777777777777,102.4863134493794,49.075904927412644,7,0.0,0.0,17.0,0.0,0.0,3.750157059511243,5.0,5.0,6,63,12.858683349609374,3.808174097711374,9.03310009765625,17.87839990234375,2,0,1,1,0,3,4,1,0,0,12.074991861979166,11.64528336885633,3310.2833658854165,1777.2744385666608,0,claude_computer_use
claude_computer_use,trial-002,340,84.124,4.041652798250202,6,9,64,12,2,77,64,6,6,285.3840132732781,0.60009765625,1117.4425717232716,3021.4351440429687,0.9319727891156463,0.03468208092485549,0.18497109826589594,0.005780346820809248,0.18497109826589594,0.02601156069364162,0.22254335260115607,0.6842105263157895,0.018867924528301886,0.20754716981132076,0.20754716981132076,0.0,0.018867924528301886,1,0.017543859649122806,0.21052631578947367,0.21052631578947367,0.0,0.017543859649122806,1,0.022222222222222223,0.2,0.2,0.0,0.022222222222222223,1,0.21428571428571427,0.0,0.0,0.14285714285714285,0.07142857142857142,1,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,1,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2814.7333170572915,218.6020623866414,1.0999620225694444,0.424297163077873,1652.2601632511864,275.37669387519776,728.0,459.8888888888889,102.80564186852781,49.026636750965395,7,0.0,0.0,17.0,0.0,0.0,3.8461202132131183,10.0,7.5,6,63,11.877533243815106,3.1745227249184147,8.75239990234375,16.508699951171874,2,0,1,1,0,3,4,1,0,0,14.14996337890625,14.247600772150678,3301.550048828125,1802.4729874796355,0,claude_computer_use
claude_computer_use,trial-003,327,79.14760009765625,4.131521354994101,6,9,61,11,1,75,61,6,6,282.4114292689732,0.60009765625,1081.2722046287256,3013.18981933594,0.9214285714285714,0.03303303303303303,0.1831831831831832,0.003003003003003003,0.1831831831831832,0.02702702702702703,0.22522522522522523,0.6944444444444444,0.0196078431372549,0.20588235294117646,0.20588235294117646,0.0,0.0196078431372549,1,0.02040816326530612,0.20408163265306123,0.20408163265306123,0.0,0.02040816326530612,1,0.02040816326530612,0.20408163265306123,0.20408163265306123,0.0,0.02040816326530612,1,0.15384615384615385,0.0,0.0,0.07692307692307693,0.07692307692307693,1,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,1,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2836.433349609375,412.3223029268465,1.066650390625,0.4472340735088724,1578.6084448362496,263.1014074727083,728.0,459.8888888888889,102.80564186852781,49.20478748161718,7,0.0,0.0,16.0,0.0,0.0,3.692026683851478,5.0,5.0,6,63,12.001483276367187,2.6771264360803153,9.353,16.02989990234375,2,0,1,1,0,4,5,1,0,0,20.675008138020832,22.862828152837487,3776.266642252604,2046.7061430357091,0,claude_computer_use
