agent_label,req_rate_hz,iri_median_ms,iri_std_ms,page_dwell_mean_s,page_dwell_std_s,iri_page_to_subres_ms,subresource_burst_ms,req_rate_hz_median,req_rate_hz_cv
5,0.1095494676262864,8499.498000000001,5042.428808518892,13.682268,10.517976651631454,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
5,0.0759571060600845,11.252,14507.940884868734,15.7983902,9.591216183074735,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
5,43.62240446693422,41.887,7651.203147998478,0.045848,6.615422218676651,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
5,0.0828684262694171,13676.922,9714.664666286311,25.226475499999996,19.349605902334172,35010.275428571425,20039.345,0.0822970325473133,4.897888534591901
5,0.309080774613292,2838.654,2107.4983084674113,4.923726833333334,1.241296000276069,11107.29975,620.7629999999999,0.0822970325473133,4.897888534591901
5,0.0,0.0,0.0,0.0,0.0,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
5,0.0,0.0,0.0,0.0,0.0,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
5,2.3297749903314338,858.452,7651.203147998478,0.0,0.0,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
5,0.0,0.0,0.0,0.0,0.0,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
5,0.0817256388252096,12351.354,12596.34901095686,18.039172833333335,10.238036078260292,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
5,0.1655736049181983,9059.415,12487.010781007595,0.0,0.0,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
5,0.0,0.0,0.0,0.0,0.0,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
5,0.0,0.0,0.0,0.0,0.0,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
5,0.2258402329406498,4417.902,3998.4959036478663,5.635520545454546,4.205241346407513,2738.545,460.715,0.0822970325473133,4.897888534591901
5,0.194437023881452,6620.786,3797.818062773066,7.20477925,3.221252835378441,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
5,0.1798312168937473,4418.763,5262.212838062258,8.38981,4.696916181850173,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
5,0.0836531089608234,13686.125,8639.932395314905,15.815863166666668,7.947630351596088,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
5,0.1326992976974114,3715.147,12907.471031681562,6.1000515,1.9669367672592577,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
5,0.0866009711699371,8562.342999999999,10756.197150068328,10.73991875,7.711898831870782,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
5,0.0720100946054941,12121.029,14479.52927536864,21.572047666666663,13.804725132666045,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
5,0.0487721263591176,8388.253,7651.203147998478,41.007029,6.615422218676651,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
5,0.1253374541224444,1067.555,14732.856335625693,18.794507,18.25286705202554,1617.2953333333337,620.7629999999999,0.0822970325473133,4.897888534591901
5,0.0661095144677523,3880.814,28746.6943804192,43.34365083333333,39.526180221759766,29870.657333333333,6597.184,0.0822970325473133,4.897888534591901
5,0.0631122745274547,60.90599999999999,17967.98099293179,21.926169166666668,14.678544717014494,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
5,0.0661261515042707,8855.822,13291.587703233668,18.706174166666667,12.43651892866512,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
5,0.0268811955723552,13182.764,18640.89321542313,13.71516,6.615422218676651,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
5,0.0740258883994918,48.617,15377.54550118118,18.457594333333336,12.734061100528733,109.25,620.7629999999999,0.0822970325473133,4.897888534591901
6,0.4750657297974587,1049.8529999999998,4468.096747901111,1.06891075,0.0231735886930934,109.25,620.7629999999999,0.468685504157334,0.0188997373244415
6,0.4757689958354155,1043.066,4465.956043407109,1.0601064999999998,0.0208686945526866,109.25,620.7629999999999,0.468685504157334,0.0188997373244415
6,0.4753951514210809,1045.031,4462.64107040455,1.06458125,0.0254031427370053,109.25,620.7629999999999,0.468685504157334,0.0188997373244415
6,0.4680083530130846,1039.033,4570.819386070271,1.0634705,0.0342870921339211,109.25,620.7629999999999,0.468685504157334,0.0188997373244415
