agent_label,f1_frac_kyber768,f1_frac_mlkem768,f2_frac_firefox_ja4,f2_frac_h2,f2_frac_pq,f3_mean_ak_window,f3_frac_win_firefox,f3_mean_init_window,f4_frac_s3_w110,f4_frac_s3_w220,f5_frac_s5_w110,f5_frac_s5_w220,f5_frac_s5_w256,f6_stream3_coverage,f6_stream5_coverage,f7_ja3_diversity,f7_ip_diversity,f8_mean_cipher_count,f8_mean_curve_count,f8_mean_sig_count,f9_h2_pseudo_order,f9_ak_pseudo_order,f10_frac_ext16,f10_frac_ext17,f10_frac_firefox_ext,f11_grease_cipher,f11_grease_curve,f11_grease_ver,f12_log_n_requests
2,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
2,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,0.8888888888888888,0.0,1.0,0.8888888888888888,16711681.0,0.0,5708913.777777778,0.0,1.0,0.0,0.0,1.0,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.2222222222222222,15.22222222222222,4.0,8.11111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,1.0,1.0,1.0,2.302585092994046
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.2222222222222222,15.22222222222222,3.888888888888889,8.11111111111111,0.0,0.0,0.8888888888888888,0.0,0.0,1.0,1.0,1.0,2.302585092994046
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,1.0,0.0,0.8,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.7,0.6,0.2,0.2,14.6,4.2,8.4,0.0,0.0,0.8,0.0,0.0,1.0,1.0,1.0,2.3978952727983707
3,0.1111111111111111,1.0,0.0,1.0,1.0,14847545.888888888,0.0,6524472.888888889,0.0,1.0,0.0,0.0,1.0,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.2222222222222222,14.88888888888889,4.333333333333333,8.222222222222221,0.0,0.0,0.8888888888888888,0.0,0.0,1.0,1.0,1.0,2.302585092994046
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,1.0,0.0,0.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,0.8,0.0,0.8,0.8,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.7,0.6,0.2,0.2,19.4,5.2,9.6,0.0,0.0,0.8,0.0,0.0,1.0,1.0,1.0,2.3978952727983707
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.1111111111111111,1.0,0.0,1.0,1.0,14847545.888888888,0.0,6524472.888888889,0.0,1.0,0.0,0.0,1.0,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.2222222222222222,14.88888888888889,4.333333333333333,8.222222222222221,0.0,0.0,0.8888888888888888,0.0,0.0,1.0,1.0,1.0,2.302585092994046
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
3,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.7777777777777778,0.6666666666666666,0.2222222222222222,0.2222222222222222,14.77777777777778,4.0,8.444444444444445,0.0,0.0,0.8888888888888888,0.0,0.0,1.0,1.0,1.0,2.302585092994046
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
4,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1666666666666666,31.0,10.0,18.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132
5,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8333333333333334,0.6666666666666666,0.1666666666666666,0.0833333333333333,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.5649493574615367
5,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.1666666666666666,0.1666666666666666,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.9459101490553132
5,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.9,0.8,0.1,0.1,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.3978952727983707
5,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.9,0.8,0.1,0.1,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.3978952727983707
5,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.1666666666666666,0.1666666666666666,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.9459101490553132
5,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0986122886681098
5,0.0,0.8666666666666667,0.0,0.8666666666666667,0.8666666666666667,13243314.23076923,0.0,1552699.076923077,0.0,0.1666666666666666,0.0,0.1,0.0,0.8,0.6666666666666666,0.2666666666666666,0.2666666666666666,16.6,6.333333333333333,10.533333333333331,-1.0,-1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,2.772588722239781
5,0.0,0.9,0.0,0.9,0.9,250791709.2222222,0.2,5825422.222222222,0.0,1.0,0.0,1.0,0.0,0.7,0.7,0.3,0.4,15.8,4.2,9.2,0.0,0.0,0.7,0.0,0.0,1.0,1.0,1.0,2.3978952727983707
5,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,3.0,12.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453
5,0.0,0.0,0.0,1.0,0.0,1048510465.0,1.0,10485760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,5.0,23.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453
5,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,13.0,4.0,12.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098
5,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,4.0,12.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453
5,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.9,0.8,0.1,0.1,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.3978952727983707
5,0.0,0.0,0.0,0.3333333333333333,0.0,1073741824.0,0.3333333333333333,4194304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,29.666666666666668,5.333333333333333,11.333333333333334,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906
5,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,15.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.6931471805599453
5,0.0,0.0,1.0,1.0,0.0,2147418112.0,1.0,2147483647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,10.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6931471805599453
5,0.0,0.4285714285714285,0.0,0.4285714285714285,0.4285714285714285,15663105.0,0.0,6291456.0,0.0,1.0,1.0,0.0,0.0,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.2857142857142857,16.714285714285715,3.4285714285714284,8.571428571428571,-1.0,0.0,0.0,0.4285714285714285,0.0,1.0,1.0,1.0,2.70805020110221
5,0.0,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.75,0.6666666666666666,0.1666666666666666,0.25,15.5,3.8333333333333335,8.166666666666666,0.0,0.0,0.8333333333333334,0.0,0.0,1.0,1.0,1.0,2.5649493574615367
5,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.9,0.8,0.1,0.1,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.3978952727983707
5,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046
5,0.0,1.0,0.0,1.0,1.0,111852079.45454544,0.0909090909090909,6100805.818181818,0.0,1.0,0.0,1.0,0.0,0.8181818181818182,0.7272727272727273,0.1818181818181818,0.1818181818181818,15.181818181818182,4.090909090909091,8.363636363636363,0.0,0.0,0.9090909090909092,0.0,0.0,1.0,1.0,1.0,2.4849066497880004
5,0.0,0.7692307692307693,0.0,0.7692307692307693,0.7692307692307693,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.6923076923076923,0.6153846153846154,0.2307692307692307,0.3076923076923077,17.153846153846153,4.3076923076923075,8.923076923076923,0.0,0.0,0.7692307692307693,0.0,0.0,1.0,1.0,1.0,2.6390573296152584
5,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.9,0.8,0.1,0.1,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.3978952727983707
5,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0986122886681098
5,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0833333333333333,0.0833333333333333,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.5649493574615367
5,0.0,0.5263157894736842,0.0,1.0,0.5263157894736842,516858287.68421054,0.4736842105263157,5298068.2105263155,0.0,1.0,0.0,1.0,0.0,0.4736842105263157,0.4210526315789473,0.1052631578947368,0.1052631578947368,16.894736842105264,4.0,9.894736842105264,0.0,0.0,0.5263157894736842,0.0,0.0,1.0,1.0,1.0,2.995732273553991
5,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,1.0,0.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046
5,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,0.0,1.0,0.0,0.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196
5,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.3862943611198906
5,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,1.0,0.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046
6,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,15.0,10.0,19.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196
6,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,15.0,10.0,19.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196
6,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,15.0,10.0,19.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196
6,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,15.0,10.0,19.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196
6,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,15.0,10.0,19.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196
6,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,15.0,10.0,19.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196
6,0.0,0.0,0.0,0.0,0.0,15663105.0,0.0,6291456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,15.0,10.0,19.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196
