agent_label,req_rate_hz,iri_median_ms,iri_std_ms,page_dwell_mean_s,page_dwell_std_s,iri_page_to_subres_ms,subresource_burst_ms,req_rate_hz_median,req_rate_hz_cv,n_requests,n_nav,n_sub,nav_order_stability,n_unique_nav_hashes,n_headers_mean,n_headers_std,sf_site_none_rate,sf_violation_rate,sf_site_mode,headless_rate,ch_incoherence_rate,ch_mobile_matches_rate,ch_platform_matches_rate,ch_brand_count_mode,accept_lang_rate,has_priority_rate,has_sec_ch_ua_rate,has_upgrade_ins_rate,has_connection_rate,has_cache_control_rate,ua_family_mode,ua_os_mode,ua_version_mode,ua_version_n_distinct,ua_family_n_distinct,priority_correct_rate,has_nonstandard_rate,n_nonstandard_distinct,ns_hdr_X-Requested-With,ns_hdr_Pragma,ns_hdr_Cf-Ew-Via,ns_hdr_Keep-Alive,ns_hdr_Accept-Charset,ns_hdr_X-Envoy-Expected-Rq-Timeout-Ms,ns_hdr_X-Forwarded-Proto,ns_hdr_Signature,ns_hdr_From,ns_hdr_Cf-Ray,ns_hdr_Cf-Visitor,ns_hdr_Amp-Cache-Transform,ns_hdr_Cf-Worker,ns_hdr_Sec-Gpc,ns_hdr_X-Request-Id,ns_hdr_Signature-Input,ns_hdr_Cdn-Loop,ns_hdr_Signature-Agent,f1_frac_kyber768,f1_frac_mlkem768,f2_frac_firefox_ja4,f2_frac_h2,f2_frac_pq,f3_mean_ak_window,f3_frac_win_firefox,f3_mean_init_window,f4_frac_s3_w110,f4_frac_s3_w220,f5_frac_s5_w110,f5_frac_s5_w220,f5_frac_s5_w256,f6_stream3_coverage,f6_stream5_coverage,f7_ja3_diversity,f7_ip_diversity,f8_mean_cipher_count,f8_mean_curve_count,f8_mean_sig_count,f9_h2_pseudo_order,f9_ak_pseudo_order,f10_frac_ext16,f10_frac_ext17,f10_frac_firefox_ext,f11_grease_cipher,f11_grease_curve,f11_grease_ver,f12_log_n_requests,n_events,duration_s,event_rate_hz,n_pages,n_clicks,n_keydowns,n_mousemoves,n_scrolls,n_app_events,n_inputs,n_focus,n_tab_switches,iei_mean_ms,iei_median_ms,iei_std_ms,iei_p95_ms,iei_burst_ratio,mousemove_ratio,keydown_ratio,scroll_ratio,input_ratio,click_ratio,app_event_ratio,kbd_vs_mouse,S1_subscribe_v1__mousemove_prop,S1_subscribe_v1__keydown_prop,S1_subscribe_v1__input_prop,S1_subscribe_v1__click_prop,S1_subscribe_v1__visited,S2_subscribe_v2__mousemove_prop,S2_subscribe_v2__keydown_prop,S2_subscribe_v2__input_prop,S2_subscribe_v2__click_prop,S2_subscribe_v2__visited,S3_subscribe_v3__mousemove_prop,S3_subscribe_v3__keydown_prop,S3_subscribe_v3__input_prop,S3_subscribe_v3__click_prop,S3_subscribe_v3__visited,S4_scroll_gate__mousemove_prop,S4_scroll_gate__keydown_prop,S4_scroll_gate__scroll_prop,S4_scroll_gate__click_prop,S4_scroll_gate__visited,S5_hover_reveal__mousemove_prop,S5_hover_reveal__keydown_prop,S5_hover_reveal__click_prop,S5_hover_reveal__visited,S6_dom_mismatch__mousemove_prop,S6_dom_mismatch__keydown_prop,S6_dom_mismatch__click_prop,S6_dom_mismatch__visited,S7_delayed_feedback__mousemove_prop,S7_delayed_feedback__click_prop,S7_delayed_feedback__visited,nonform_keydown_count,nonform_keydown_ratio,focus_to_input_latency_mean_ms,focus_to_input_latency_std_ms,click_hold_mean_ms,click_hold_std_ms,mouse_traj_total_px,mouse_traj_mean_px_per_page,click_x_mean,click_y_mean,click_x_std,click_y_std,n_unique_click_targets,enter_key_count,enter_key_ratio,n_unique_keys,modifier_key_count,modifier_key_ratio,key_entropy,max_scroll_depth_px,scroll_depth_mean_px,n_unique_pages,pages_visited_bitmask,page_dwell_mean_s_beh,page_dwell_std_s_beh,page_dwell_min_s,page_dwell_max_s,n_successful_submits,n_blocked_submits,hover_reveal_correct,dom_mismatch_correct,dom_mismatch_wrong,false_cue_clicks,n_hover_events,n_select_events,delayed_feedback_completed,inter_page_gap_mean_ms,inter_page_gap_std_ms,load_to_first_interact_mean_ms,load_to_first_interact_std_ms,nav_via_tab_clicks
1,0.031148204531141,22867.76,41390.09608223775,48.156868833333334,38.872915009328985,106.345,175.38500000000002,0.0560801989128346,0.9253304433967846,9,7,2,0.1428571428571428,7,12.0,0.0,0.7777777777777778,0.7777777777777778,0,0.0,0.0,1.0,1.0,2,1.0,1.0,1.0,0.7777777777777778,0.0,0.0,2,0,147.0,1,1,0.8888888888888888,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046,320,266.5853000488281,1.2003662615357575,6,6,57,6,1,78,63,7,6,961.6848382502257,2.199951171875,8529.989275421138,117.92006835937352,0.9025270758122744,0.0184049079754601,0.1748466257668711,0.0030674846625766,0.1932515337423312,0.0184049079754601,0.2392638036809816,0.8095238095238095,0.0103092783505154,0.1958762886597938,0.2164948453608247,0.0103092783505154,1,0.0103092783505154,0.1958762886597938,0.2164948453608247,0.0103092783505154,1,0.0103092783505154,0.1958762886597938,0.2164948453608247,0.0103092783505154,1,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,1,0.1,0.0,0.1,1,0.1,0.0,0.1,1,0.0,0.0,0,0,0.0,10.933268229166666,3.4020530351658937,83.58333333333333,0.643172278314595,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530977,6,0.0,0.0,16.0,6.0,0.1052631578947368,3.813631241452722,0.0,0.0,6,63,1.0956833496093747,0.2263948131586444,0.85339990234375,1.323300048828125,2,0,1,1,0,1,3,1,0,20.191691080729168,20.23502226004402,46986.31669108073,38929.44873529416,0
2,0.0748142747319509,17996.056,7792.896686851061,17.821910833333334,4.528256833805408,198.342,563.4449999999999,0.0982373247983834,0.0855151565918412,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,2,0,147.0,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196,342,101.28889990234374,3.3764805455458045,6,9,65,11,1,78,65,6,6,341.5945579892113,0.699951171875,1309.7388000930375,4195.269982910147,0.91156462585034,0.0316091954022988,0.1867816091954023,0.0028735632183908,0.1867816091954023,0.0258620689655172,0.2241379310344827,0.7105263157894737,0.0196078431372549,0.2058823529411764,0.2058823529411764,0.0196078431372549,1,0.0175438596491228,0.2105263157894736,0.2105263157894736,0.0175438596491228,1,0.0204081632653061,0.2040816326530612,0.2040816326530612,0.0204081632653061,1,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,1,0.1818181818181818,0.0,0.0909090909090909,1,0.0909090909090909,0.0,0.0909090909090909,1,0.0,0.0,0,0,0.0,3903.39990234375,283.92141077262835,1.022216796875,0.3865887009014428,1578.6084448362496,263.1014074727083,728.0,459.8888888888889,102.8056418685278,49.20478748161718,7,0.0,0.0,19.0,0.0,0.0,3.858886560058605,5.0,5.0,6,63,14.203983317057292,3.7507518575819296,9.39489990234375,19.7185,2,0,1,1,0,3,4,1,0,73.17500813802083,105.05604515615198,3348.933349609375,2496.2420155937148,0
4,0.0312434877742769,9565.4505,36630.13011791855,58.67889483333334,30.63945534806983,22576.071,8477.646,0.0453001298809707,1.9147340502091368,11,7,2,0.1428571428571428,7,14.363636363636363,3.640679257301507,0.6363636363636364,0.1818181818181818,0,0.0,0.0,1.0,1.0,2,0.9090909090909092,0.8181818181818182,0.8181818181818182,0.6363636363636364,0.0,0.0909090909090909,0,1,144.0,2,2,0.8888888888888888,0.9090909090909092,10,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0.0909090909090909,0.0909090909090909,0.8181818181818182,0.9090909090909092,0.0909090909090909,1933508608.1,0.8181818181818182,1933574143.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,25.363636363636363,9.090909090909092,20.363636363636363,1.0,1.0,0.0,0.0,0.8181818181818182,0.0,0.0,0.0,2.4849066497880004,191,344.1029001464844,0.5550665220162092,6,9,22,17,28,39,3,11,6,1942.5045228085276,10.800048828125,4995.2404705634835,14823.02001953122,0.7853107344632768,0.0862944162436548,0.1116751269035533,0.1421319796954314,0.015228426395939,0.0456852791878172,0.1979695431472081,0.1282051282051282,0.0689655172413793,0.1379310344827586,0.0344827586206896,0.0689655172413793,1,0.1034482758620689,0.2068965517241379,0.0344827586206896,0.0689655172413793,1,0.0606060606060606,0.1818181818181818,0.0303030303030303,0.0606060606060606,1,0.0694444444444444,0.0277777777777777,0.3888888888888889,0.0277777777777777,1,0.1904761904761904,0.0952380952380952,0.0,1,0.0769230769230769,0.1538461538461538,0.0769230769230769,1,0.0,0.0,0,6,0.0566037735849056,219.7666015625,107.1629847451289,10.8000244140625,0.3829694404597556,5394.432331778896,899.0720552964826,561.5555555555555,511.8888888888889,158.5537062883671,90.17128762034572,7,2.0,0.0909090909090909,5.0,20.0,0.9090909090909092,1.9374341888408095,50.0,40.580357142857146,6,63,54.136200032552075,30.161926882897163,14.7807001953125,92.55039990234376,2,0,1,1,0,2,8,1,0,1635.5917154947915,3821.676204906541,4402.7500406901045,5277.24233069192,0
5,0.0292015603868393,38407.155000000006,23234.432081920837,45.6596605,17.36020869404123,363.103,563.4449999999999,0.0267408265606834,0.2860558998772827,8,7,1,0.1428571428571428,7,13.625,0.7440238091428449,0.125,0.0,1,0.0,0.0,1.0,1.0,3,1.0,1.0,1.0,0.875,0.0,0.0,0,3,145.0,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.8571428571428571,0.1428571428571428,0.0,0.0,0.0,0.875,0.0,0.875,0.125,15.0,4.0,8.0,0.0,0.0,0.25,0.75,0.0,1.0,1.0,1.0,2.1972245773362196,219,253.69830004882812,0.8632300648362646,6,11,20,39,1,38,22,12,6,1324.0277489467442,1.300048828125,5148.693398496125,3682.300048828125,0.6858638743455497,0.1733333333333333,0.0888888888888888,0.0044444444444444,0.0977777777777777,0.0488888888888888,0.1688888888888889,-0.3220338983050847,0.1029411764705882,0.1470588235294117,0.1617647058823529,0.0294117647058823,1,0.1029411764705882,0.1470588235294117,0.1617647058823529,0.0294117647058823,1,0.25,0.0,0.0,0.0833333333333333,1,0.25,0.0,0.03125,0.09375,1,0.32,0.0,0.04,1,0.3,0.0,0.1,1,0.0,0.0,0,0,0.0,588.7999267578125,38.60792667269059,0.4083048502604167,0.1831533867914846,6673.235179724457,1112.2058632874096,1027.7272727272727,274.0,260.64231847844314,234.66060598234208,11,0.0,0.0,9.0,0.0,0.0,3.1219280948743777,0.0,0.0,6,63,17.766633382161462,16.788232579258022,3.716400146484375,50.9807001953125,1,0,1,1,0,0,5,1,0,369.1833902994792,378.0121278344907,27420.716634114586,4897.7219844047395,6
2,0.0946155407492221,13774.688,5761.864989351492,14.092117666666669,2.5100914064115405,45.028,563.4449999999999,0.0982373247983834,0.0855151565918412,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,2,0,147.0,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196,342,80.60089990234376,4.243128803950924,6,9,65,11,1,78,65,6,6,265.86212543474875,0.60009765625,1054.8560737773182,2905.5,0.9269102990033222,0.0316091954022988,0.1867816091954023,0.0028735632183908,0.1867816091954023,0.0258620689655172,0.2241379310344827,0.7105263157894737,0.0169491525423728,0.211864406779661,0.211864406779661,0.0169491525423728,1,0.0204081632653061,0.2040816326530612,0.2040816326530612,0.0204081632653061,1,0.0204081632653061,0.2040816326530612,0.2040816326530612,0.0204081632653061,1,0.1666666666666666,0.0,0.0833333333333333,0.0833333333333333,1,0.1818181818181818,0.0,0.0909090909090909,1,0.0909090909090909,0.0,0.0909090909090909,1,0.0,0.0,0,0,0.0,2864.86669921875,709.954290525402,1.2222493489583333,0.4918163201788119,1514.4025887174178,252.40043145290295,727.7777777777778,459.8888888888889,102.4863134493794,49.20478748161718,7,0.0,0.0,17.0,0.0,0.0,3.831296421851443,3.0,3.0,6,63,11.249366658528643,2.1359273079187155,9.540800048828125,14.285699951171877,2,0,1,1,0,3,4,1,0,22.491658528645832,28.35389002034023,2711.0332845052085,2071.11134732921,0
0,0.0213647580437813,64333.819,32918.2931359754,62.40807083333334,11.573060999593764,47.569,563.4449999999999,0.0216750119791353,5.414096322171311,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,1.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,1,3,122.0,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196,76,355.90889990234376,0.2135377902065761,6,6,2,8,0,15,2,6,6,5082.582850864956,1.050048828125,10273.31226459248,27997.900146484375,0.7857142857142857,0.0975609756097561,0.024390243902439,0.0,0.024390243902439,0.073170731707317,0.1829268292682926,-0.6,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0909090909090909,1,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,1,0.1111111111111111,0.0,0.0,0.1111111111111111,1,0.1,0.0,0.0,0.1,1,0.1666666666666666,0.0,0.0,1,0.1,0.0,0.1,1,0.0,0.0,0,0,0.0,8048.85009765625,11352.528592218505,12.55712890625,0.7114856828279833,724.4954215973204,120.74923693288672,754.6666666666666,474.6666666666667,110.639354059334,59.07509345457412,5,2.0,1.0,1.0,0.0,0.0,-1.4428232973175177e-12,0.0,0.0,6,63,40.63854992675781,11.13075217193344,25.44,54.45359985351563,1,1,1,1,0,2,4,1,0,13.466634114583334,13.000275381101472,21697.683349609375,3877.051311865153,0
4,0.0818663720859903,18322.5415,25337.690115113342,36.645083,14.324527091133897,406.089,563.4449999999999,0.0453001298809707,1.9147340502091368,3,2,1,0.5,2,13.0,1.0,0.3333333333333333,0.0,1,0.0,0.0,1.0,1.0,3,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0,3,145.0,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.5,0.5,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,15.0,4.0,8.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,1.0,1.3862943611198906,131,61.374099853515624,2.134450856512172,2,4,20,14,0,26,22,6,1,526.9172405374461,11.25,2945.599005988243,2789.925048828125,0.7068965517241379,0.1052631578947368,0.150375939849624,0.0,0.1654135338345864,0.0300751879699248,0.1954887218045112,0.1764705882352941,0.1029411764705882,0.1470588235294117,0.1617647058823529,0.0294117647058823,1,0.1076923076923077,0.1538461538461538,0.1692307692307692,0.0307692307692307,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,656.4500732421875,72.76139136419064,0.9249267578125,0.3685182036842763,2299.5696807841905,1149.7848403920952,874.0,284.5,312.35983523280754,199.18584287042088,4,0.0,0.0,9.0,0.0,0.0,3.1219280948743777,0.0,0.0,2,3,15.186549926757811,1.2481140758922793,14.304,16.069099853515624,1,0,0,0,0,0,0,0,0,584.9500732421875,791.6062141718314,24230.150024414062,9219.47037967126,2
5,0.0252050752755726,10254.8465,33638.85832186601,76.669332625,15.576113425710735,85347.95788888888,33402.5,0.0267408265606834,0.2860558998772827,17,11,2,0.0909090909090909,11,12.529411764705882,1.007326105267277,0.4705882352941176,0.2352941176470588,0,0.4705882352941176,0.4705882352941176,1.0,1.0,3,0.5294117647058824,0.6470588235294118,0.7647058823529411,0.6470588235294118,0.1176470588235294,0.2352941176470588,1,3,122.0,3,3,1.0,0.3529411764705882,8,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0.7058823529411765,0.4117647058823529,0.0,0.8823529411764706,0.8823529411764706,13705763.133333333,0.0,6850696.533333333,0.0,1.0,1.0,0.0,0.0,0.4705882352941176,0.3529411764705882,0.2941176470588235,0.3529411764705882,16.647058823529413,5.411764705882353,9.882352941176473,0.0,0.0,0.5882352941176471,0.0588235294117647,0.0,1.0,1.0,1.0,2.8903717578961645,91,520.3257001953125,0.1748904579686179,6,6,3,8,1,19,3,8,7,5526.823532284007,1.300048828125,11887.88048926042,34620.759960937496,0.8117647058823529,0.0824742268041237,0.0309278350515463,0.0103092783505154,0.0309278350515463,0.0618556701030927,0.1958762886597938,-0.4545454545454545,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,1,0.08,0.04,0.04,0.08,1,0.0,0.0909090909090909,0.0909090909090909,0.0,1,0.0909090909090909,0.0,0.0909090909090909,0.0909090909090909,1,0.1578947368421052,0.0,0.0526315789473684,1,0.1,0.0,0.1,1,0.0,0.0,0,0,0.0,23.700032552083332,5.565016109595184,12.571428571428571,0.7652665662544531,2235.2847304389993,372.54745507316653,872.5,357.0,216.03309931582243,199.14818603241156,6,3.0,1.0,1.0,0.0,0.0,-1.4428232973175177e-12,12.0,12.0,6,63,63.11951676432292,34.286418600963145,37.74660009765625,130.6679001464844,2,1,1,1,0,2,5,1,0,15.346172626201923,15.859927202411562,27905.91662597656,6364.493127795657,2
5,0.0561881945972221,10779.3635,21530.08736866455,50.42577633333334,20.61064224929894,51327.2256,302.44550000000004,0.0267408265606834,0.2860558998772827,17,7,1,0.1428571428571428,7,7.588235294117647,5.895536696618592,0.0588235294117647,0.5294117647058824,2,0.0,0.0,1.0,1.0,0,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.4117647058823529,0.0,0.0,3,2,145.0,1,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8823529411764706,0.0,0.5882352941176471,0.8823529411764706,13565953.0,0.0,5452595.2,0.8333333333333334,0.1666666666666666,0.0,0.0,0.0,0.3529411764705882,0.0,0.5294117647058824,0.1764705882352941,13.588235294117649,4.294117647058823,8.941176470588236,0.0,0.0,0.1176470588235294,0.3529411764705882,0.0,0.0,0.0,0.0,2.8903717578961645,284,286.3206999511719,0.9918947531506884,6,12,30,44,5,55,33,14,6,1144.908433538843,1.2001953125,4924.931191626387,3603.580029296873,0.6827309236947792,0.1517241379310344,0.1034482758620689,0.0172413793103448,0.1137931034482758,0.0413793103448275,0.1896551724137931,-0.1891891891891892,0.1029411764705882,0.1470588235294117,0.1617647058823529,0.0294117647058823,1,0.1029411764705882,0.1470588235294117,0.1617647058823529,0.0294117647058823,1,0.1029411764705882,0.1470588235294117,0.1617647058823529,0.0294117647058823,1,0.2195121951219512,0.0,0.1219512195121951,0.073170731707317,1,0.32,0.0,0.04,1,0.3,0.0,0.1,1,0.0,0.0,0,0,0.0,613.5,58.84548374373036,0.5769418569711539,0.300465188135975,7653.373488281125,1275.5622480468542,1034.5833333333333,289.9166666666667,249.8452096556562,229.3518370354054,12,0.0,0.0,9.0,0.0,0.0,3.1219280948743777,0.0,0.0,6,63,20.859849975585934,17.105447504266806,10.396199951171877,55.51969995117187,2,0,1,1,0,0,5,1,0,313.125,327.5032646830014,29067.61669921875,7576.670589653896,6
2,0.0993637688200567,13114.868,5304.754197488096,13.418707333333332,2.2378434878284645,341.13100000000003,563.4449999999999,0.0982373247983834,0.0855151565918412,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,2,0,147.0,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196,323,75.88919995117188,4.25620510175127,6,9,60,11,1,74,60,6,6,275.8105842980155,0.699951171875,1036.6597088230242,2945.8849365234305,0.916058394160584,0.033434650455927,0.182370820668693,0.0030395136778115,0.182370820668693,0.0273556231003039,0.2249240121580547,0.6901408450704225,0.0222222222222222,0.2,0.2,0.0222222222222222,1,0.0196078431372549,0.2058823529411764,0.2058823529411764,0.0196078431372549,1,0.0196078431372549,0.2058823529411764,0.2058823529411764,0.0196078431372549,1,0.1538461538461538,0.0,0.0769230769230769,0.0769230769230769,1,0.1818181818181818,0.0,0.0909090909090909,1,0.0909090909090909,0.0,0.0909090909090909,1,0.0,0.0,0,0,0.0,2636.1334635416665,210.11143732258537,1.2332899305555556,0.5431824834459281,1580.2599946068526,263.3766657678088,727.7777777777778,460.0,103.04583661868364,49.1553659329274,7,0.0,0.0,14.0,0.0,0.0,3.676013303164439,5.0,5.0,6,63,11.41561669921875,2.525095430857775,8.948199951171874,14.593400146484376,2,0,1,1,0,4,5,1,0,20.925008138020832,26.29623062246683,2420.383341471354,1760.006389162156,0
5,0.0255986020147319,43302.174499999994,20816.768964451425,47.745662888888894,15.437104134063606,350.98400000000004,563.4449999999999,0.0267408265606834,0.2860558998772827,11,10,1,0.1,10,13.727272727272728,0.6466697906828633,0.0909090909090909,0.0,1,0.0,0.0,1.0,1.0,3,1.0,1.0,1.0,0.9090909090909092,0.0,0.0,0,3,145.0,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.875,0.125,0.0,0.0,0.0,0.7272727272727273,0.0,0.9090909090909092,0.0909090909090909,15.0,4.0,8.0,0.0,0.0,0.1818181818181818,0.8181818181818182,0.0,1.0,1.0,1.0,2.4849066497880004,429,410.2730998535157,1.0456449622292336,6,17,50,61,5,81,55,21,9,1079.5048123119986,8.300048828125,4731.090528752781,3282.7549072265606,0.6818181818181818,0.139269406392694,0.1141552511415525,0.0114155251141552,0.1255707762557077,0.0388127853881278,0.184931506849315,-0.0990990990990991,0.1029411764705882,0.1470588235294117,0.1617647058823529,0.0294117647058823,1,0.1029411764705882,0.1470588235294117,0.1617647058823529,0.0294117647058823,1,0.1029411764705882,0.1470588235294117,0.1617647058823529,0.0294117647058823,1,0.2264150943396226,0.0,0.0943396226415094,0.0754716981132075,1,0.32,0.0,0.04,1,0.3,0.0,0.1,1,0.0,0.0,0,0,0.0,622.720068359375,62.12817527573632,0.5110948350694444,0.242278647919814,10294.945419773265,1715.824236628877,991.2941176470588,277.05882352941177,257.7321198225695,214.08452495107957,12,0.0,0.0,9.0,0.0,0.0,3.1219280948743777,0.0,0.0,6,63,84.28413334147135,79.22780997681318,10.543199951171877,180.26419995117183,3,0,1,1,0,0,5,1,0,456.2777913411458,474.6961371851411,29146.499972873266,5074.880703783878,9
2,0.0912523782080743,14231.527,6756.602545265839,14.611491333333332,4.308524176553715,44.267,563.4449999999999,0.0982373247983834,0.0855151565918412,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,2,0,147.0,1,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,0.0,1.0,0.875,0.75,0.125,0.125,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.1972245773362196,340,84.124,4.041652798250202,6,9,64,12,2,77,64,6,6,285.3840132732781,0.60009765625,1117.4425717232716,3021.4351440429687,0.9319727891156464,0.0346820809248554,0.1849710982658959,0.0057803468208092,0.1849710982658959,0.0260115606936416,0.222543352601156,0.6842105263157895,0.0188679245283018,0.2075471698113207,0.2075471698113207,0.0188679245283018,1,0.0175438596491228,0.2105263157894736,0.2105263157894736,0.0175438596491228,1,0.0222222222222222,0.2,0.2,0.0222222222222222,1,0.2142857142857142,0.0,0.1428571428571428,0.0714285714285714,1,0.1818181818181818,0.0,0.0909090909090909,1,0.0909090909090909,0.0,0.0909090909090909,1,0.0,0.0,0,0,0.0,2814.7333170572915,218.6020623866414,1.0999620225694444,0.424297163077873,1652.2601632511864,275.37669387519776,728.0,459.8888888888889,102.8056418685278,49.026636750965395,7,0.0,0.0,17.0,0.0,0.0,3.8461202132131183,10.0,7.5,6,63,11.877533243815106,3.1745227249184147,8.75239990234375,16.508699951171874,2,0,1,1,0,3,4,1,0,14.14996337890625,14.247600772150678,3301.550048828125,1802.4729874796355,0
1,0.0453339363485642,18087.027,31681.376452993823,33.08779516666667,31.169574632524053,109.25,121.497,0.0560801989128346,0.9253304433967846,9,7,2,0.1428571428571428,7,12.0,0.0,0.7777777777777778,0.7777777777777778,0,0.0,0.0,1.0,1.0,2,1.0,1.0,1.0,0.7777777777777778,0.0,0.0,2,0,147.0,1,1,0.8888888888888888,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,15663105.0,0.0,6291456.0,0.0,1.0,0.0,1.0,0.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,15.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.302585092994046,320,180.26509985351564,1.7751633580767086,6,6,57,6,1,78,63,7,6,659.4326001960279,2.10009765625,6229.253260256362,142.600048828122,0.8974358974358975,0.0184049079754601,0.1748466257668711,0.0030674846625766,0.1932515337423312,0.0184049079754601,0.2392638036809816,0.8095238095238095,0.0103092783505154,0.1958762886597938,0.2164948453608247,0.0103092783505154,1,0.0103092783505154,0.1958762886597938,0.2164948453608247,0.0103092783505154,1,0.0103092783505154,0.1958762886597938,0.2164948453608247,0.0103092783505154,1,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,1,0.1,0.0,0.1,1,0.1,0.0,0.1,1,0.0,0.0,0,0,0.0,9.166585286458334,0.5033287662442059,83.5,0.648043942804124,667.8655698580193,111.31092830966988,1044.3333333333333,527.8333333333334,96.10341651921988,108.15991247530977,6,0.0,0.0,16.0,6.0,0.1052631578947368,3.813631241452722,0.0,0.0,6,63,1.0889666341145834,0.2310072574660113,0.842,1.31789990234375,2,0,1,1,0,1,3,1,0,19.62497965494792,20.541308446380302,31926.633341471355,31243.985095390697,0
