agent_label,n_requests,n_nav,n_sub,nav_order_stability,n_unique_nav_hashes,n_headers_mean,n_headers_std,sf_site_none_rate,sf_violation_rate,sf_site_mode,headless_rate,ch_incoherence_rate,ch_mobile_matches_rate,ch_platform_matches_rate,ch_brand_count_mode,accept_lang_rate,has_priority_rate,has_sec_ch_ua_rate,has_upgrade_ins_rate,has_te_rate,has_connection_rate,has_cache_control_rate,ua_family_mode,ua_os_mode,ua_version_mode,ua_version_n_distinct,ua_family_n_distinct,priority_correct_rate,priority_urgency_mode,has_nonstandard_rate,n_nonstandard_distinct,ns_hdr_Next-Action,ns_hdr_Accept-Charset,ns_hdr_Signature,ns_hdr_Signature-Agent,ns_hdr_From,ns_hdr_X-Forwarded-Proto,ns_hdr_Cf-Ew-Via,ns_hdr_Pragma,ns_hdr_X-Request-Id,ns_hdr_Cdn-Loop,ns_hdr_Cf-Ray,ns_hdr_Cf-Worker,ns_hdr_Keep-Alive,ns_hdr_Amp-Cache-Transform,ns_hdr_X-Requested-With,ns_hdr_Sec-Gpc,ns_hdr_Signature-Input,ns_hdr_Cf-Visitor,ns_hdr_X-Envoy-Expected-Rq-Timeout-Ms,ns_hdr_Sec-Purpose
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,7,1,0.1428571428571428,7,11.11111111111111,2.315407331574968,0.7777777777777778,0.1111111111111111,0,0.8888888888888888,0.0,1.0,1.0,3,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.0,0.1111111111111111,0.0,3,0,147.0,2,2,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,7,1,0.1428571428571428,7,11.666666666666666,0.7071067811865476,0.7777777777777778,0.1111111111111111,0,0.8888888888888888,0.1111111111111111,0.8888888888888888,1.0,3,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,3,0,147.0,2,2,1.0,0.0,0.1111111111111111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,7,1,0.1428571428571428,7,11.22222222222222,1.986062547968831,0.7777777777777778,0.1111111111111111,0,0.8888888888888888,0.0,1.0,1.0,3,0.0,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.0,0.0,0.1111111111111111,3,0,147.0,2,2,1.0,0.0,0.1111111111111111,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,7,1,0.1428571428571428,7,10.8,2.820559440174157,0.7,0.2,0,0.8,0.1,0.9,1.0,3,0.1,0.8,0.8,0.8,0.0,0.1,0.1,3,0,147.0,3,3,1.0,0.0,0.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,7,1,0.1428571428571428,7,11.4,1.07496769977314,0.7,0.2,0,0.8,0.2,0.8,1.0,3,0.2,0.8,0.8,0.9,0.0,0.2,0.2,3,0,147.0,2,2,1.0,0.0,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,7,1,0.1428571428571428,7,11.22222222222222,1.986062547968831,0.7777777777777778,0.1111111111111111,0,0.8888888888888888,0.0,1.0,1.0,3,0.0,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.0,0.0,0.1111111111111111,3,0,147.0,2,2,1.0,0.0,0.1111111111111111,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,7,1,0.1428571428571428,7,11.22222222222222,1.986062547968831,0.7777777777777778,0.1111111111111111,0,0.8888888888888888,0.0,1.0,1.0,3,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.1111111111111111,0.0,3,0,147.0,1,2,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10,7,1,0.1428571428571428,7,10.0,3.972125095937662,0.7,0.2,0,0.8,0.0,1.0,1.0,3,0.0,0.8,0.8,0.7,0.0,0.0,0.0,3,0,147.0,1,2,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,7,1,0.1428571428571428,7,11.88888888888889,0.3333333333333333,0.7777777777777778,0.1111111111111111,0,0.8888888888888888,0.0,1.0,1.0,3,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.0,0.0,0.1111111111111111,3,0,147.0,1,2,1.0,0.0,0.1111111111111111,7,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10,7,1,0.1428571428571428,7,10.5,2.9533408577782247,0.7,0.2,0,0.8,0.0,1.0,1.0,3,0.0,0.8,0.8,0.7,0.0,0.2,0.0,3,0,147.0,2,2,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,7,1,0.1428571428571428,7,11.88888888888889,0.3333333333333333,0.7777777777777778,0.1111111111111111,0,0.8888888888888888,0.0,1.0,1.0,3,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.0,0.0,0.1111111111111111,3,0,147.0,1,2,1.0,0.0,0.1111111111111111,7,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,7,1,0.1428571428571428,7,11.875,0.3535533905932738,0.875,0.0,0,1.0,0.0,1.0,1.0,3,0.0,1.0,1.0,0.875,0.0,0.0,0.0,3,0,147.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,7,1,0.1428571428571428,7,11.333333333333334,1.6583123951776997,0.7777777777777778,0.1111111111111111,0,0.8888888888888888,0.1111111111111111,0.8888888888888888,1.0,3,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111,3,0,147.0,2,2,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,6,0,2,0.1428571428571428,0,3.6666666666666665,0.5163977794943222,0.0,1.0,2,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,2,147.0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
